facility_id,organisation_name,facility_name,province,city,address,postal_code,npri_id,2011_ghg_emissions_kilotonnes_of_carbon_dioxide_equivalent,facility_ghg_data_link,naics_name,naics_data_link,latitude,longitude
430,Canadian Natural Resources Limited,Stoddart 02-34 Sour Gas Plant,British Columbia,Charlie Lake,02-34-087-21W6,N/A,5286,70.52,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10430,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,56.58250000,-121.25400000
433,Capital Regional District,Hartland Landfill,British Columbia,Victoria,1 Hartland Avenue,V9E1J9,,114.28,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10433,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
439,CertainTeed Gypsum Canada Inc,Vancouver Wallboard Plant,British Columbia,Delta,1070 Derwent Way Way East,V3M5R1,7983,19.18,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10439,Gypsum Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327420,49.16780000,-122.93860000
440,LHOIST NORTH AMERICA OF CANADA  INC.,Langley Plant,British Columbia,Langley,0 20303 102b Avenue,V1M3H1,7821,68.00,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10440,Lime Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327410,49.19120000,-122.66050000
443,City of Vancouver,Vancouver Landfill,British Columbia,Delta,0 5400 72nd Street,V4K3N2,,305.00,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10443,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
457,EnCana Corporation,Sierra Sour Gas Plant,British Columbia,n/a,a-026-K/094-I-11,n/a,16765,130.68,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10457,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,58.68560000,-121.31780000
458,EnCana Corporation,Steeprock Sour Gas Plant,British Columbia,n/a,c-064-A/093-P-08,n/a,21451,96.84,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10458,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,55.30070000,-120.02840000
470,Greater Vancouver Sewerage and Drainage District,Metro Vancouver Waste-to-Energy Facility,British Columbia,Burnaby,0 5150 Riverbend Drive,V3N4V3,362,99.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10470,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,49.18660000,-122.97850000
551,Spectra Energy Midstream Corporation,Highway Gas Plant,British Columbia,Peace River District,0 Mile 121 Alaska Highway,V1J4H7,5124,52.95,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10551,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,56.22780000,-120.81900000
552,Spectra Energy Midstream Corporation,Jedney I Gas Plant,British Columbia,Fort St. John,Mile 126 Alaska Hwy. Turn @ PetroCan Jedney sign.,V1J4H7,5125,55.90,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10552,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,57.17330000,-122.17500000
553,Spectra Energy Midstream Corporation,Jedney II Gas Plant,British Columbia,Fort St. John,Mile 126 Alaska Hwy. Turn @ PetroCan Jedney sign.,V1J4h7,5125,56.38,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10553,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,57.17330000,-122.17500000
568,Aitken Creek Gas Storage ULC,Aitken Creek Gas Storage ULC,British Columbia,Fort St John,Mile 115 Alaska Highway Highway North,V1J1Z9,7744,50.37,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10568,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,56.95610000,-121.91560000
573,Wastech Services LTD.,Cache Creek Landfill,British Columbia,Cache Creek,525 South Trans Canada Highway,V0K1H0,,61.75,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10573,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
575,West Fraser Mills Ltd.,Quesnel River Pulp,British Columbia,Quesnel,1000 Finning Road,V2J5C3,9405,55.56,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10575,Mechanical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322111,53.00666000,-122.49810000
599,CENTRAL HEAT DISTRIBUTION LIMITED,CENTRAL HEAT DISTRIBUTION LIMITED,British Columbia,Vancouver,1 720 Beatty Street North,V6B2M1,7819,99.79,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10599,Steam and Air-Conditioning Supply,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221330,49.27820000,-123.11220000
615,Keyera Corp,Caribou Sour Gas Plant c-004-G,British Columbia,Pink Mountain,c-004-G/094-G-07,V1J 3Y6,20061,60.20,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10615,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,57.33820000,-122.67220000
638,Spectra Energy Midstream Corporation,West Doe Plant,British Columbia,Peace River Regional Distr,1094 222 Road,T2P2V6,23196,70.27,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10638,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,55.95800000,-120.20260000
641,Tembec,Tembec Skookumchuck Operation,British Columbia,Skookumchuck,4501 Farstad Way,V0B2E0,1185,56.20,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10641,Chemical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112,49.91510000,-115.75790000
647,Tree Island Industries Ltd,Tree Island Industries,British Columbia,Richmond,3933 Boundary Road,V6V1T8,5183,11.32,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10647,Steel Wire Drawing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331222,49.18800000,-122.95850000
650,Western Coal Corp,Willow Creek Mine,British Columbia,Chetwynd,11657 Willow Creek Forest Service Road Road,V0C1J0,20175,40.99,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10650,Bituminous Coal Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212114,55.60440000,-122.20070000
653,Zellstoff Celgar Limited Partnership,Zellstoff Celgar Limited Partnership,British Columbia,Castlegar,1921 Arrow Lakes Drive,V1N3H9,672,89.90,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10653,Chemical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112,49.33570000,-117.72800000
660,Shell Canada Limited,Montney Gas Processing and Production IF-a,British Columbia,Peace River E,04-15-080-19 W6M,V1J1W9,,119.86,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10660,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,0.00000000,0.00000000
675,EnCana Corporation,Horn River Comp Stn c-067-K,British Columbia,n/a,c-067-K/094-O-08,n/a,23528,81.38,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10675,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,59.47290000,-122.33440000
676,EnCana Corporation,Hythe Comp Stn A-005-G,British Columbia,n/a,a-005-G/093-P-09,n/a,22887,56.05,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10676,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,55.58540000,-120.17810000
679,Gibraltar Mines Ltd.,Gibraltar Mine (SFO),British Columbia,McLeese Lake,10251 Gibraltar Mine Rd. Road,V0L1P0,1303,54.69,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10679,Copper-Zinc Ore Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212233,52.52990000,-122.28510000
682,Hope Bay Mining Ltd.,North Vancouver Office,British Columbia,North Vancouver,300 889 Harbourside  Drive,V7P3S1,,0.02,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10682,Gold and Silver Ore Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212220,0.00000000,0.00000000
695,QUINSAM COAL COPORATION,QUINSAM COAL CORP,British Columbia,CAMPBELL RIVER,12 ARGONAUT MAINE HWY28 Highway Northwest,V9W8A3,,98.23,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10695,Bituminous Coal Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212114,0.00000000,0.00000000
696,Ramshorn Canada Investments limited,Tattoo Compressor Station,British Columbia,Northen Rockies,d-068-B/ 094-O-15,V0C1R0,20219,29.13,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10696,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,59.80500000,-122.71600000
26,"City of Winnipeg, Water & Waste Department",Brady Road Landfill,Manitoba,Winnipeg,1901 Brady Road,R3Y1T1,6896,380.53,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10026,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,49.75830000,-97.20040000
28,Manitoba Hydro,Brandon Generating Station,Manitoba,Brandon,3305 Victoria Avenue East,R7A7J8,821,82.15,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10028,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,49.84490000,-99.88960000
113,Graymont Western Canada Inc.,Faulkner Plant,Manitoba,Faulkner,239 Highway West,R0C0Y0,6825,141.73,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10113,Lime Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327410,51.41350000,-98.76500000
140,"Hudson Bay Mining and Smelting Co., Limited",Metallurgical Complex,Manitoba,Flin Flon,0 1 Company Road,R8A1N9,3414,41.35,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10140,Non-Ferrous Metal (except Aluminum) Smelting and Refining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331410,54.77100000,-101.88400000
182,Tolko Industries Ltd.,Manitoba Kraft Papers Division,Manitoba,The Pas,0 Tolko Rd. Highway North,R9A1L4,2051,96.53,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10182,Paper (except Newsprint) Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121,53.86660000,-101.20000000
244,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Manitoba",Manitoba,Winnipeg,104 Terracon Place Place,R2J4G7,,52.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10244,Pipeline Transportation of Natural Gas,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=486210,0.00000000,0.00000000
271,"Koch Fertilizer Canada, ULC","Koch Fertilizer Canada, ULC",Manitoba,Brandon,0 1400 17th Street East,R7A7C4,2515,701.11,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10271,Chemical Fertilizer (except Potash) Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325313,49.83090000,-99.90780000
279,"City of Winnipeg, Water & Waste Department",Summit Road Landfill,Manitoba,Winnipeg,3000 Summit Road,R2Y2M1,,104.64,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10279,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
383,General Scrap Partnership,General Scrap - Winnipeg,Manitoba,Winnipeg,135 Bismarck Street North,R2H3B4,3768,1.60,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10383,All Other Miscellaneous Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990,49.92800000,-97.01920000
411,Husky Oil Operations Limited,Minnedosa Ethanol Plant,Manitoba,Minnedosa,359 5th Avenue Northwest,R0J1E0,6853,192.85,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10411,Other Basic Organic Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190,50.25430000,-99.84980000
444,"City of Winnipeg, Water & Waste Department",Kilcona Landfill,Manitoba,Winnipeg,1229 Springfield Road,R3E1X1,,60.95,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10444,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
569,Vale Canada Limited,Thompson Operations,Manitoba,Thompson,1 Inco Road,R8N1P3,1473,55.66,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10569,Nickel-Copper Ore Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212232,55.71380000,-97.85610000
678,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Manitoba Mill",Manitoba,Selkirk,27 Main Street,R1A1P6,1651,52.81,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10678,Iron and Steel Mills and Ferro-Alloy Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331110,50.13020000,-96.90130000
692,Penn West Petroleum Ltd,Waskada,Manitoba,N/A,11-30-001-25W1,N/A,23116,55.34,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10692,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,49.06740000,-100.81550000
20,Bayside Power L.P.,Bayside Power,New Brunswick,Saint John,0 509 Bayside Drive,E2J1B4,5084,754.72,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10020,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,45.27530000,-66.02690000
22,NB Power Generation Corporation,Belledune Generating Station,New Brunswick,Belledune,1558 Main Street,E8G2M3,1698,2722.92,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10022,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,47.90580000,-65.86700000
35,Xstrata Canada Corporation - Duplicate,Brunswick Smelter,New Brunswick,Belledune,692 Main Street,E8G2M1,4024,195.34,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10035,Non-Ferrous Metal (except Aluminum) Smelting and Refining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331410,47.89920000,-65.83390000
74,NB Power Generation Corporation,Coleson Cove Generating Station,New Brunswick,Saint John,4077 King William Road,E2M7T7,1696,357.91,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10074,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,45.15340000,-66.20250000
83,NB Power Generation Corporation,Dalhousie Generating Station,New Brunswick,Dalhousie,101 Thermal Lane,E8C2N7,1712,205.85,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10083,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,48.05190000,-66.37020000
99,Twin Rivers Paper Company Inc.,Edmundston Pulp Mill,New Brunswick,Edmundston,27 Rice Street,E3V1S9,1221,35.78,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10099,Chemical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112,47.37490000,-68.33330000
247,Irving Oil Refining G.P.,Refinery,New Brunswick,Saint John,340 Loch Lommond Road,E2L4H6,4101,3104.00,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10247,Petroleum Refineries,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110,45.28380000,-66.01020000
334,Irving Paper Limited,Irving Paper,New Brunswick,Saint John,435 Bayside Drive,E2L4K9,3394,89.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10334,Paper (except Newsprint) Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121,45.27880000,-66.02490000
355,AV Nackawic Inc.,AV Nackawic,New Brunswick,Nackawic,103 Pinder Road,E6G1W4,2181,116.27,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10355,Chemical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112,46.01110000,-67.22650000
386,Irving Pulp & Paper Ltd.,Irving Pulp & Paper,New Brunswick,Saint John,408 Mill Street West,E2M3H1,2604,86.88,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10386,Chemical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112,45.26200000,-66.09240000
489,"Lake Utopia Paper A Division of J.D. Irving, Limited","Lake Utopia Paper A Division of J.D. Irving, Limited",New Brunswick,Utopia,600 Route 785,E5C2K4,1572,40.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10489,Paperboard Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322130,45.15670000,-66.77140000
594,Canaport LNG Limited Partnership,Canaport LNG Limited Partnership Marine Terminal & Multi-Purp,New Brunswick,Saint John,2530 Red Head Road,E2L3T5,8125,79.39,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10594,Natural Gas Distribution,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221210,45.21250000,-65.97810000
655,Xstrata Canada Corporation,Brunswick Mine,New Brunswick,Bathurst,Highway 430 Highway West,E8G2M1,54,63.65,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10655,Lead-Zinc Ore Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212231,47.47170000,-65.88970000
52,Iron Ore Company of Canada,Carol Project,Newfoundland and Labrador,Labrador City,2 Avalon Street,A2V2Y6,5013,948.95,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10052,Iron Ore Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212210,52.95650000,-66.89360000
142,Hibernia Management and Development Company Limited,Hibernia Platform,Newfoundland and Labrador,St. John's,"Lat 46.75040, Long 48.78290",A1C6K3,6096,500.44,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10142,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,46.75040000,-48.78290000
